epoch,lr-AdamW,step,train/loss_epoch,train/loss_step,val/loss,val/mae,val/mse
41,,1931,,,0.4568741023540497,0.13387301564216614,0.07227291166782379
41,,1931,0.45216742157936096,,,,
,0.001,1932,,,,,
42,,1939,,0.4399658739566803,,,
42,,1959,,0.4400181770324707,,,
42,,1977,,,0.4515693783760071,0.13139493763446808,0.07015419006347656
42,,1977,0.45244476199150085,,,,
,0.001,1978,,,,,
43,,1979,,0.4461132884025574,,,
43,,1999,,0.4639230966567993,,,
43,,2019,,0.4586428999900818,,,
43,,2023,,,0.4502432644367218,0.13409844040870667,0.07185927778482437
43,,2023,0.44737619161605835,,,,
,0.001,2024,,,,,
44,,2039,,0.45937880873680115,,,
44,,2059,,0.46481853723526,,,
44,,2069,,,0.45653635263442993,0.13411550223827362,0.0754874050617218
44,,2069,0.4506271183490753,,,,
,0.001,2070,,,,,
45,,2079,,0.48962390422821045,,,
45,,2099,,0.4899023771286011,,,
45,,2115,,,0.4539352059364319,0.13693976402282715,0.0741719901561737
45,,2115,0.4477452337741852,,,,
,0.001,2116,,,,,
46,,2119,,0.4736814796924591,,,
46,,2139,,0.46878036856651306,,,
46,,2159,,0.44796979427337646,,,
46,,2161,,,0.4568442702293396,0.13305850327014923,0.07302408665418625
46,,2161,0.44650205969810486,,,,
,0.001,2162,,,,,
47,,2179,,0.46856993436813354,,,
47,,2199,,0.4694577157497406,,,
47,,2207,,,0.44667989015579224,0.13237206637859344,0.07025128602981567
47,,2207,0.4454731047153473,,,,
,0.001,2208,,,,,
48,,2219,,0.4307059943675995,,,
48,,2239,,0.44965893030166626,,,
48,,2253,,,0.4543447494506836,0.13134916126728058,0.07150273025035858
48,,2253,0.44722801446914673,,,,
,0.001,2254,,,,,
49,,2259,,0.4400779902935028,,,
49,,2279,,0.4323374629020691,,,
49,,2299,,0.44726860523223877,,,
49,,2299,,,0.45051124691963196,0.136298269033432,0.07338791340589523
49,,2299,0.4440808892250061,,,,
,0.001,2300,,,,,
50,,2319,,0.46899014711380005,,,
