epoch,lr-AdamW,step,train/loss_epoch,train/loss_step,val/loss,val/mae,val/mse
,0.01,1472,,,,,
32,,1479,,0.06349901854991913,,,
32,,1499,,0.06272129714488983,,,
32,,1517,,,0.05716095119714737,0.02500000223517418,0.002449576510116458
32,,1517,0.06393937021493912,,,,
,0.01,1518,,,,,
33,,1519,,0.06384683400392532,,,
33,,1539,,0.06579025834798813,,,
33,,1559,,0.05564878508448601,,,
33,,1563,,,0.05411006137728691,0.02386445924639702,0.0024393752682954073
33,,1563,0.06003144383430481,,,,
,0.01,1564,,,,,
34,,1579,,0.05819777026772499,,,
34,,1599,,0.07213316112756729,,,
34,,1609,,,0.08081825077533722,0.03469925373792648,0.005787028465420008
34,,1609,0.06288804858922958,,,,
,0.01,1610,,,,,
35,,1619,,0.059334661811590195,,,
35,,1639,,0.06583701819181442,,,
35,,1655,,,0.052805811166763306,0.023817557841539383,0.0025140796788036823
35,,1655,0.06267189979553223,,,,
,0.01,1656,,,,,
36,,1659,,0.0513664186000824,,,
36,,1679,,0.055746130645275116,,,
36,,1699,,0.0572909377515316,,,
36,,1701,,,0.06649725884199142,0.027841532602906227,0.0033752743620425463
36,,1701,0.05837973207235336,,,,
,0.01,1702,,,,,
37,,1719,,0.058980878442525864,,,
37,,1739,,0.06869582831859589,,,
37,,1747,,,0.06676773726940155,0.03257209435105324,0.0029260071460157633
37,,1747,0.05990002304315567,,,,
,0.01,1748,,,,,
38,,1759,,0.05499815195798874,,,
38,,1779,,0.055320896208286285,,,
38,,1793,,,0.05478573963046074,0.022579606622457504,0.0022402494214475155
38,,1793,0.0598965659737587,,,,
,0.01,1794,,,,,
39,,1799,,0.05423039197921753,,,
39,,1819,,0.05475957691669464,,,
39,,1839,,0.05342467874288559,,,
39,,1839,,,0.05765903741121292,0.025558751076459885,0.0022594742476940155
39,,1839,0.058973975479602814,,,,
,0.01,1840,,,,,
40,,1859,,0.058497413992881775,,,
40,,1879,,0.05663393437862396,,,
40,,1885,,,0.05907466635107994,0.025679567828774452,0.002588342409580946
40,,1885,0.05761873349547386,,,,
,0.01,1886,,,,,
41,,1899,,0.06111820787191391,,,
41,,1919,,0.05634435638785362,,,
41,,1931,,,0.06267262995243073,0.027836794033646584,0.0023768586106598377
41,,1931,0.05820022150874138,,,,
,0.005,1932,,,,,
42,,1939,,0.04938888922333717,,,
42,,1959,,0.04891554266214371,,,
42,,1977,,,0.05020863935351372,0.021368373185396194,0.0016940322238951921
42,,1977,0.054064709693193436,,,,
,0.005,1978,,,,,
43,,1979,,0.04936319589614868,,,
43,,1999,,0.047748737037181854,,,
43,,2019,,0.042450759559869766,,,
43,,2023,,,0.05160387232899666,0.020206263288855553,0.0018373593920841813
43,,2023,0.05172261968255043,,,,
,0.005,2024,,,,,
44,,2039,,0.057910528033971786,,,
44,,2059,,0.05403272435069084,,,
44,,2069,,,0.049628764390945435,0.020592372864484787,0.001712338998913765
44,,2069,0.052072323858737946,,,,
,0.005,2070,,,,,
45,,2079,,0.05481589958071709,,,
45,,2099,,0.0720086619257927,,,
45,,2115,,,0.053945787250995636,0.022957082837820053,0.0018962087342515588
45,,2115,0.052870169281959534,,,,
,0.005,2116,,,,,
46,,2119,,0.051265496760606766,,,
46,,2139,,0.05344824492931366,,,
46,,2159,,0.04771745577454567,,,
46,,2161,,,0.05202445015311241,0.02114666998386383,0.002099127508699894
46,,2161,0.05371936038136482,,,,
,0.005,2162,,,,,
47,,2179,,0.053767308592796326,,,
47,,2199,,0.050029218196868896,,,
47,,2207,,,0.05446481704711914,0.02369222603738308,0.002073997864499688
47,,2207,0.05231999233365059,,,,
,0.005,2208,,,,,
48,,2219,,0.049096301198005676,,,
48,,2239,,0.05032060667872429,,,
48,,2253,,,0.047818753868341446,0.01964893564581871,0.0017198490677401423
48,,2253,0.05276018753647804,,,,
,0.005,2254,,,,,
49,,2259,,0.05459357425570488,,,
49,,2279,,0.05759303271770477,,,
49,,2299,,0.0511045902967453,,,
49,,2299,,,0.05820770934224129,0.023772237822413445,0.0022374484688043594
49,,2299,0.05201952904462814,,,,
,0.005,2300,,,,,
50,,2319,,0.051817312836647034,,,
50,,2339,,0.04845145717263222,,,
50,,2345,,,0.05089176818728447,0.020715417340397835,0.0017564513254910707
50,,2345,0.05172036588191986,,,,
,0.005,2346,,,,,
51,,2359,,0.046141304075717926,,,
51,,2379,,0.0492517426609993,,,
51,,2391,,,0.045244600623846054,0.018550559878349304,0.001467684400267899
51,,2391,0.051725972443819046,,,,
,0.005,2392,,,,,
52,,2399,,0.050031132996082306,,,
52,,2419,,0.048880480229854584,,,
52,,2437,,,0.04994577541947365,0.020523419603705406,0.0016128466231748462
52,,2437,0.05033397674560547,,,,
,0.005,2438,,,,,
53,,2439,,0.05652918666601181,,,
53,,2459,,0.04924503341317177,,,
53,,2479,,0.05506439507007599,,,
53,,2483,,,0.05169229954481125,0.02093113213777542,0.0017769115511327982
53,,2483,0.05406453460454941,,,,
,0.005,2484,,,,,
54,,2499,,0.04357699304819107,,,
54,,2519,,0.050452928990125656,,,
54,,2529,,,0.049580398947000504,0.020695069804787636,0.0016062925569713116
54,,2529,0.053350236266851425,,,,
,0.005,2530,,,,,
55,,2539,,0.05313952639698982,,,
55,,2559,,0.047462355345487595,,,
55,,2575,,,0.052738435566425323,0.02119213342666626,0.0017093510832637548
55,,2575,0.05079370737075806,,,,
,0.005,2576,,,,,
56,,2579,,0.06727340817451477,,,
56,,2599,,0.05815861001610756,,,
56,,2619,,0.04728563129901886,,,
56,,2621,,,0.05581238493323326,0.02374253049492836,0.0021597116719931364
56,,2621,0.0545266754925251,,,,
,0.005,2622,,,,,
57,,2639,,0.048980988562107086,,,
57,,2659,,0.06117454916238785,,,
57,,2667,,,0.050568439066410065,0.021714400500059128,0.001655489788390696
57,,2667,0.05095396563410759,,,,
,0.0025,2668,,,,,
58,,2679,,0.04264872521162033,,,
58,,2699,,0.04339681938290596,,,
58,,2713,,,0.046287957578897476,0.01901824213564396,0.0014647722709923983
58,,2713,0.05007190629839897,,,,
,0.0025,2714,,,,,
59,,2719,,0.03994210436940193,,,
59,,2739,,0.042142949998378754,,,
59,,2759,,0.04877251759171486,,,
59,,2759,,,0.042465370148420334,0.017249828204512596,0.0012529698433354497
59,,2759,0.048539500683546066,,,,
,0.0025,2760,,,,,
60,,2779,,0.04210531339049339,,,
60,,2799,,0.04708133637905121,,,
60,,2805,,,0.04888872429728508,0.01961301639676094,0.0014149924973025918
60,,2805,0.04803677275776863,,,,
,0.0025,2806,,,,,
61,,2819,,0.05091003701090813,,,
61,,2839,,0.047669097781181335,,,
61,,2851,,,0.04403840750455856,0.01756308041512966,0.001265340601094067
61,,2851,0.047413092106580734,,,,
,0.0025,2852,,,,,
62,,2859,,0.046131283044815063,,,
62,,2879,,0.04624174162745476,,,
62,,2897,,,0.04431814327836037,0.0186812411993742,0.001359839690849185
62,,2897,0.04818163812160492,,,,
,0.0025,2898,,,,,
63,,2899,,0.04551847279071808,,,
63,,2919,,0.04588007926940918,,,
63,,2939,,0.04248449578881264,,,
63,,2943,,,0.04411649703979492,0.01811639405786991,0.0013476306339725852
63,,2943,0.04719674587249756,,,,
,0.0025,2944,,,,,
64,,2959,,0.0375591404736042,,,
64,,2979,,0.04629553109407425,,,
64,,2989,,,0.06132272630929947,0.026674946770071983,0.0021214266307651997
64,,2989,0.04656238108873367,,,,
,0.0025,2990,,,,,
65,,2999,,0.05743754282593727,,,
65,,3019,,0.04580015316605568,,,
65,,3035,,,0.04478295147418976,0.018446752801537514,0.0013335647527128458
65,,3035,0.04757894575595856,,,,
,0.00125,3036,,,,,
66,,3039,,0.049164049327373505,,,
66,,3059,,0.0383090078830719,,,
66,,3079,,0.042541246861219406,,,
66,,3081,,,0.04286915063858032,0.017193326726555824,0.0012858414556831121
66,,3081,0.04547162353992462,,,,
,0.00125,3082,,,,,
67,,3099,,0.04388886317610741,,,
67,,3119,,0.04251421242952347,,,
67,,3127,,,0.04909256473183632,0.01904739998281002,0.0014222812606021762
67,,3127,0.045305363833904266,,,,
,0.00125,3128,,,,,
68,,3139,,0.052067726850509644,,,
68,,3159,,0.04658859595656395,,,
68,,3173,,,0.04341335594654083,0.01775687001645565,0.0012868341291323304
68,,3173,0.04575740173459053,,,,
,0.00125,3174,,,,,
69,,3179,,0.04457004740834236,,,
69,,3199,,0.04032239317893982,,,
69,,3219,,0.04332558810710907,,,
69,,3219,,,0.04807513207197189,0.019185040146112442,0.0013400701573118567
69,,3219,0.04436526447534561,,,,
