epoch,lr-AdamW,step,train/loss_epoch,train/loss_step,val/loss,val/mae,val/mse
,0.01,0,,,,,
0,,19,,0.41252028942108154,,,
0,,39,,0.38029536604881287,,,
0,,45,,,0.3921688497066498,0.13633885979652405,0.06484191119670868
0,,45,0.6804808378219604,,,,
,0.01,46,,,,,
1,,59,,0.3899039924144745,,,
1,,79,,0.3763098120689392,,,
1,,91,,,0.34421661496162415,0.12459906190633774,0.05391135439276695
1,,91,0.3684813678264618,,,,
,0.01,92,,,,,
2,,99,,0.31661784648895264,,,
2,,119,,0.32791027426719666,,,
2,,137,,,0.31176912784576416,0.132743239402771,0.06886978447437286
2,,137,0.32675987482070923,,,,
,0.01,138,,,,,
3,,139,,0.3267929255962372,,,
3,,159,,0.32402318716049194,,,
3,,179,,0.2694584131240845,,,
3,,183,,,0.2945534288883209,0.13012713193893433,0.06722983717918396
3,,183,0.30210399627685547,,,,
,0.01,184,,,,,
4,,199,,0.2880474328994751,,,
4,,219,,0.2750382423400879,,,
4,,229,,,0.2695082724094391,0.12021106481552124,0.06511719524860382
4,,229,0.2838294506072998,,,,
,0.01,230,,,,,
5,,239,,0.2737544775009155,,,
5,,259,,0.268041729927063,,,
5,,275,,,0.2557206153869629,0.11669429391622543,0.06825698167085648
5,,275,0.26167088747024536,,,,
,0.01,276,,,,,
6,,279,,0.23852378129959106,,,
6,,299,,0.2321261763572693,,,
6,,319,,0.2320593148469925,,,
6,,321,,,0.2371683120727539,0.0984727218747139,0.05286514759063721
6,,321,0.24479356408119202,,,,
,0.01,322,,,,,
7,,339,,0.20931711792945862,,,
7,,359,,0.20222988724708557,,,
7,,367,,,0.22184467315673828,0.09130985289812088,0.05383125692605972
7,,367,0.2208089530467987,,,,
,0.01,368,,,,,
8,,379,,0.20074041187763214,,,
8,,399,,0.21267244219779968,,,
8,,413,,,0.26748016476631165,0.10390910506248474,0.06461887061595917
8,,413,0.21506765484809875,,,,
,0.01,414,,,,,
9,,419,,0.20670375227928162,,,
9,,439,,0.20776361227035522,,,
9,,459,,0.20164018869400024,,,
9,,459,,,0.18803831934928894,0.06411883980035782,0.037508897483348846
9,,459,0.19239617884159088,,,,
,0.01,460,,,,,
10,,479,,0.18577361106872559,,,
10,,499,,0.1736431121826172,,,
10,,505,,,0.19279329478740692,0.07265852391719818,0.038095347583293915
10,,505,0.18830370903015137,,,,
,0.01,506,,,,,
11,,519,,0.16633790731430054,,,
11,,539,,0.1785508692264557,,,
11,,551,,,0.1760709285736084,0.0648912638425827,0.04780545458197594
11,,551,0.17324605584144592,,,,
,0.01,552,,,,,
12,,559,,0.19798040390014648,,,
12,,579,,0.18036754429340363,,,
12,,597,,,0.1895418018102646,0.0813472792506218,0.04516515135765076
12,,597,0.176645427942276,,,,
,0.01,598,,,,,
13,,599,,0.1598293036222458,,,
13,,619,,0.16849243640899658,,,
13,,639,,0.18092477321624756,,,
13,,643,,,0.16534671187400818,0.058540865778923035,0.043358951807022095
13,,643,0.16527116298675537,,,,
,0.01,644,,,,,
14,,659,,0.1395949423313141,,,
14,,679,,0.17062975466251373,,,
14,,689,,,0.1693701446056366,0.05439845100045204,0.026692908257246017
14,,689,0.1596231311559677,,,,
,0.01,690,,,,,
15,,699,,0.15308189392089844,,,
15,,719,,0.16777241230010986,,,
15,,735,,,0.14899440109729767,0.04486650601029396,0.008441093377768993
15,,735,0.1592612862586975,,,,
,0.01,736,,,,,
16,,739,,0.16315101087093353,,,
16,,759,,0.13405068218708038,,,
16,,779,,0.1434926688671112,,,
16,,781,,,0.12423865497112274,0.03824837878346443,0.005440152250230312
16,,781,0.14577935636043549,,,,
,0.01,782,,,,,
17,,799,,0.14341698586940765,,,
17,,819,,0.1277008056640625,,,
17,,827,,,0.16357097029685974,0.051296040415763855,0.008194457739591599
17,,827,0.1395176202058792,,,,
,0.01,828,,,,,
18,,839,,0.13751080632209778,,,
18,,859,,0.14436125755310059,,,
18,,873,,,0.15026529133319855,0.0472927987575531,0.006974929943680763
18,,873,0.13766826689243317,,,,
,0.01,874,,,,,
19,,879,,0.12533269822597504,,,
19,,899,,0.13538876175880432,,,
19,,919,,0.11948263645172119,,,
19,,919,,,0.1127580776810646,0.03241972252726555,0.0038674690295010805
19,,919,0.1283467710018158,,,,
,0.01,920,,,,,
20,,939,,0.12008479982614517,,,
20,,959,,0.14110533893108368,,,
20,,965,,,0.11969077587127686,0.035955991595983505,0.0063818939961493015
20,,965,0.12708954513072968,,,,
,0.01,966,,,,,
21,,979,,0.12791796028614044,,,
21,,999,,0.14045393466949463,,,
21,,1011,,,0.11186565458774567,0.03305024281144142,0.0037271135952323675
21,,1011,0.12594836950302124,,,,
,0.01,1012,,,,,
22,,1019,,0.11577937006950378,,,
22,,1039,,0.10359213501214981,,,
22,,1057,,,0.11871373653411865,0.03472021594643593,0.004500051029026508
22,,1057,0.11983519792556763,,,,
,0.01,1058,,,,,
23,,1059,,0.14074115455150604,,,
23,,1079,,0.1534891575574875,,,
23,,1099,,0.13152801990509033,,,
23,,1103,,,0.11908694356679916,0.034546926617622375,0.004225835204124451
23,,1103,0.12935808300971985,,,,
,0.01,1104,,,,,
24,,1119,,0.1351230889558792,,,
24,,1139,,0.11475349217653275,,,
24,,1149,,,0.10507859289646149,0.029691901057958603,0.0032326632644981146
24,,1149,0.1178208440542221,,,,
,0.01,1150,,,,,
25,,1159,,0.11962547153234482,,,
25,,1179,,0.12418610602617264,,,
25,,1195,,,0.11319158971309662,0.031069912016391754,0.0036910150665789843
25,,1195,0.11848585307598114,,,,
,0.01,1196,,,,,
26,,1199,,0.13046704232692719,,,
26,,1219,,0.10055715590715408,,,
26,,1239,,0.10650473088026047,,,
26,,1241,,,0.10093798488378525,0.027808815240859985,0.0025586283300071955
26,,1241,0.11187075823545456,,,,
,0.01,1242,,,,,
27,,1259,,0.1104113832116127,,,
27,,1279,,0.10904883593320847,,,
27,,1287,,,0.11122308671474457,0.03298409655690193,0.003427510615438223
27,,1287,0.1169259175658226,,,,
,0.01,1288,,,,,
28,,1299,,0.1083122119307518,,,
28,,1319,,0.09874209761619568,,,
28,,1333,,,0.11362532526254654,0.034980759024620056,0.003840582212433219
28,,1333,0.10941175371408463,,,,
,0.01,1334,,,,,
29,,1339,,0.10115374624729156,,,
29,,1359,,0.10659795999526978,,,
29,,1379,,0.10139567404985428,,,
29,,1379,,,0.10887400805950165,0.030032645910978317,0.003386398311704397
29,,1379,0.10424650460481644,,,,
,0.01,1380,,,,,
30,,1399,,0.10820378363132477,,,
30,,1419,,0.10858968645334244,,,
30,,1425,,,0.09596861898899078,0.02680193819105625,0.0024193411227315664
30,,1425,0.10434067249298096,,,,
,0.01,1426,,,,,
31,,1439,,0.0992732048034668,,,
31,,1459,,0.12907998263835907,,,
31,,1471,,,0.10927882045507431,0.031242486089468002,0.0029858858324587345
31,,1471,0.10495239496231079,,,,
,0.01,1472,,,,,
32,,1479,,0.09917387366294861,,,
32,,1499,,0.10261353105306625,,,
32,,1517,,,0.09404509514570236,0.025951236486434937,0.0023814374580979347
32,,1517,0.10422276705503464,,,,
,0.01,1518,,,,,
33,,1519,,0.10806124657392502,,,
33,,1539,,0.09227339923381805,,,
33,,1559,,0.09515483677387238,,,
33,,1563,,,0.09389898180961609,0.025465667247772217,0.0022034412249922752
33,,1563,0.10347994416952133,,,,
,0.01,1564,,,,,
34,,1579,,0.094746433198452,,,
34,,1599,,0.14264248311519623,,,
34,,1609,,,0.10734216123819351,0.029898609966039658,0.0040176911279559135
34,,1609,0.10464580357074738,,,,
,0.01,1610,,,,,
35,,1619,,0.10570360720157623,,,
35,,1639,,0.10428056865930557,,,
35,,1655,,,0.10789112746715546,0.029519090428948402,0.002736328635364771
35,,1655,0.10208215564489365,,,,
,0.01,1656,,,,,
36,,1659,,0.09325680881738663,,,
36,,1679,,0.10082293301820755,,,
36,,1699,,0.11244261264801025,,,
36,,1701,,,0.1208406612277031,0.03735234960913658,0.0034516933374106884
36,,1701,0.10367342084646225,,,,
,0.01,1702,,,,,
37,,1719,,0.12053805589675903,,,
37,,1739,,0.10665130615234375,,,
37,,1747,,,0.11305443197488785,0.03126638010144234,0.0029977820813655853
37,,1747,0.10746855288743973,,,,
,0.01,1748,,,,,
38,,1759,,0.08769357204437256,,,
38,,1779,,0.09964077919721603,,,
38,,1793,,,0.10208296775817871,0.028488412499427795,0.002347625559195876
38,,1793,0.09606770426034927,,,,
,0.01,1794,,,,,
39,,1799,,0.09587245434522629,,,
39,,1819,,0.10318516194820404,,,
39,,1839,,0.08105293661355972,,,
39,,1839,,,0.10573120415210724,0.029400166124105453,0.00269516883417964
39,,1839,0.10329683870077133,,,,
,0.005,1840,,,,,
40,,1859,,0.09328261762857437,,,
40,,1879,,0.0944298654794693,,,
40,,1885,,,0.08970671147108078,0.023112863302230835,0.0019523182418197393
40,,1885,0.08949016779661179,,,,
,0.005,1886,,,,,
41,,1899,,0.08834128826856613,,,
41,,1919,,0.10102454572916031,,,
41,,1931,,,0.08478515595197678,0.022445127367973328,0.0016837447183206677
41,,1931,0.09171650558710098,,,,
,0.005,1932,,,,,
42,,1939,,0.07835771888494492,,,
42,,1959,,0.08976854383945465,,,
42,,1977,,,0.08206291496753693,0.020830446854233742,0.0015895223477855325
42,,1977,0.08857916295528412,,,,
,0.005,1978,,,,,
43,,1979,,0.08300784975290298,,,
43,,1999,,0.0820222720503807,,,
43,,2019,,0.08264406025409698,,,
43,,2023,,,0.08621484786272049,0.021893547847867012,0.0017260502791032195
43,,2023,0.08734364807605743,,,,
,0.005,2024,,,,,
44,,2039,,0.08982089161872864,,,
44,,2059,,0.09883227944374084,,,
44,,2069,,,0.08688510209321976,0.022755244746804237,0.0018262132070958614
44,,2069,0.08884995430707932,,,,
,0.005,2070,,,,,
45,,2079,,0.09366828203201294,,,
45,,2099,,0.10945621132850647,,,
45,,2115,,,0.09224257618188858,0.023719141259789467,0.0018798507517203689
45,,2115,0.08983463048934937,,,,
,0.005,2116,,,,,
46,,2119,,0.08416135609149933,,,
46,,2139,,0.09313777834177017,,,
46,,2159,,0.09563560783863068,,,
46,,2161,,,0.08482126146554947,0.021308213472366333,0.0015996036818251014
46,,2161,0.09383533895015717,,,,
,0.005,2162,,,,,
47,,2179,,0.08492586016654968,,,
47,,2199,,0.08953244239091873,,,
47,,2207,,,0.08812591433525085,0.02270597405731678,0.0017194341635331511
47,,2207,0.08857191354036331,,,,
,0.005,2208,,,,,
48,,2219,,0.08744855970144272,,,
48,,2239,,0.0838642492890358,,,
48,,2253,,,0.0818292498588562,0.021029934287071228,0.0015595785807818174
48,,2253,0.09090250730514526,,,,
,0.005,2254,,,,,
49,,2259,,0.09120088070631027,,,
49,,2279,,0.09998069703578949,,,
49,,2299,,0.09112849086523056,,,
49,,2299,,,0.08621054142713547,0.02158905193209648,0.0016144439578056335
49,,2299,0.09081102162599564,,,,
,0.005,2300,,,,,
50,,2319,,0.08731523901224136,,,
50,,2339,,0.0758269727230072,,,
50,,2345,,,0.09138638526201248,0.022581011056900024,0.0022136783227324486
50,,2345,0.0830787792801857,,,,
,0.005,2346,,,,,
51,,2359,,0.07997416704893112,,,
51,,2379,,0.08692843466997147,,,
51,,2391,,,0.09155634045600891,0.023356284946203232,0.001905681798234582
51,,2391,0.08832759410142899,,,,
,0.005,2392,,,,,
52,,2399,,0.07981113344430923,,,
52,,2419,,0.09343504905700684,,,
52,,2437,,,0.09487632662057877,0.023965321481227875,0.00243385205976665
52,,2437,0.08477181196212769,,,,
,0.005,2438,,,,,
53,,2439,,0.10157378017902374,,,
53,,2459,,0.07593517750501633,,,
53,,2479,,0.08522864431142807,,,
53,,2483,,,0.08310788869857788,0.020966732874512672,0.001725961221382022
53,,2483,0.0874466598033905,,,,
,0.005,2484,,,,,
54,,2499,,0.07609561085700989,,,
54,,2519,,0.07635831832885742,,,
54,,2529,,,0.08008967339992523,0.020000139251351357,0.0015086873900145292
54,,2529,0.08294405788183212,,,,
,0.005,2530,,,,,
55,,2539,,0.0948273092508316,,,
55,,2559,,0.07570921629667282,,,
55,,2575,,,0.08320736885070801,0.02071189135313034,0.001492730458267033
55,,2575,0.08417096734046936,,,,
,0.005,2576,,,,,
56,,2579,,0.09880486130714417,,,
