epoch,lr-AdamW,step,train/loss_epoch,train/loss_step,val/loss,val/mae,val/mse
14,,689,,,0.302919864654541,0.07619304209947586,0.036575306206941605
14,,689,0.3047984838485718,,,,
,0.001,690,,,,,
15,,699,,0.2976032495498657,,,
15,,719,,0.3119577169418335,,,
15,,735,,,0.3008403778076172,0.07905314117670059,0.038162440061569214
15,,735,0.3034921884536743,,,,
,0.001,736,,,,,
16,,739,,0.3164418935775757,,,
16,,759,,0.30447569489479065,,,
16,,779,,0.30490052700042725,,,
16,,781,,,0.29602792859077454,0.08064689487218857,0.03546861186623573
16,,781,0.3000240623950958,,,,
,0.001,782,,,,,
17,,799,,0.2890734374523163,,,
17,,819,,0.2685784697532654,,,
17,,827,,,0.27980172634124756,0.07367776334285736,0.02415972575545311
17,,827,0.28822311758995056,,,,
,0.001,828,,,,,
18,,839,,0.2773974537849426,,,
18,,859,,0.29198962450027466,,,
18,,873,,,0.26096853613853455,0.0711158737540245,0.019620932638645172
18,,873,0.2656528651714325,,,,
,0.001,874,,,,,
19,,879,,0.23211446404457092,,,
19,,899,,0.24383395910263062,,,
19,,919,,0.20099323987960815,,,
19,,919,,,0.20846669375896454,0.059960946440696716,0.012333101592957973
19,,919,0.22285601496696472,,,,
,0.001,920,,,,,
20,,939,,0.20111848413944244,,,
20,,959,,0.2101425677537918,,,
20,,965,,,0.20845253765583038,0.06234125792980194,0.013696558773517609
20,,965,0.21088027954101562,,,,
,0.001,966,,,,,
21,,979,,0.19125334918498993,,,
21,,999,,0.17695261538028717,,,
21,,1011,,,0.18375763297080994,0.05236252769827843,0.009281106293201447
21,,1011,0.19238606095314026,,,,
,0.001,1012,,,,,
22,,1019,,0.19412246346473694,,,
22,,1039,,0.16192150115966797,,,
22,,1057,,,0.1666310727596283,0.04656016826629639,0.0076163895428180695
22,,1057,0.1774853616952896,,,,
,0.001,1058,,,,,
23,,1059,,0.17357201874256134,,,
23,,1079,,0.19481970369815826,,,
23,,1099,,0.17581605911254883,,,
23,,1103,,,0.1626552790403366,0.04398595541715622,0.0066903443075716496
23,,1103,0.1700030416250229,,,,
,0.001,1104,,,,,
24,,1119,,0.1977235972881317,,,
24,,1139,,0.1544429063796997,,,
24,,1149,,,0.1576033979654312,0.0474315881729126,0.010551134124398232
24,,1149,0.16343757510185242,,,,
,0.001,1150,,,,,
25,,1159,,0.1698305904865265,,,
25,,1179,,0.17870062589645386,,,
25,,1195,,,0.15897580981254578,0.04071904346346855,0.005965555552393198
25,,1195,0.16484981775283813,,,,
,0.001,1196,,,,,
26,,1199,,0.14573194086551666,,,
26,,1219,,0.159738689661026,,,
26,,1239,,0.14603763818740845,,,
26,,1241,,,0.1672273427248001,0.046770233660936356,0.007165210321545601
26,,1241,0.16352632641792297,,,,
,0.001,1242,,,,,
27,,1259,,0.16435763239860535,,,
27,,1279,,0.14725352823734283,,,
27,,1287,,,0.16359861195087433,0.041387636214494705,0.005983362905681133
27,,1287,0.15011273324489594,,,,
,0.001,1288,,,,,
28,,1299,,0.15438273549079895,,,
28,,1319,,0.14600078761577606,,,
28,,1333,,,0.14640413224697113,0.03854167088866234,0.004436148330569267
28,,1333,0.15031631290912628,,,,
,0.001,1334,,,,,
29,,1339,,0.14343765377998352,,,
29,,1359,,0.1529209017753601,,,
29,,1379,,0.13840940594673157,,,
29,,1379,,,0.1474776268005371,0.04058581963181496,0.007372154854238033
29,,1379,0.1462901532649994,,,,
,0.001,1380,,,,,
30,,1399,,0.14548681676387787,,,
30,,1419,,0.13120919466018677,,,
30,,1425,,,0.14671209454536438,0.03775494918227196,0.004539974499493837
30,,1425,0.14461606740951538,,,,
,0.001,1426,,,,,
31,,1439,,0.15063144266605377,,,
31,,1459,,0.16372358798980713,,,
31,,1471,,,0.13618040084838867,0.03455774486064911,0.0040628924034535885
31,,1471,0.1440640389919281,,,,
,0.001,1472,,,,,
32,,1479,,0.14026987552642822,,,
32,,1499,,0.16204005479812622,,,
32,,1517,,,0.13599932193756104,0.03536183014512062,0.005405059549957514
32,,1517,0.1407836675643921,,,,
,0.001,1518,,,,,
33,,1519,,0.13977563381195068,,,
33,,1539,,0.12322025001049042,,,
33,,1559,,0.13249571621418,,,
33,,1563,,,0.12880277633666992,0.0324271023273468,0.003809419460594654
33,,1563,0.13473789393901825,,,,
,0.001,1564,,,,,
34,,1579,,0.1359623670578003,,,
34,,1599,,0.16290828585624695,,,
34,,1609,,,0.1389610469341278,0.03523996099829674,0.005922036245465279
34,,1609,0.1395113468170166,,,,
,0.001,1610,,,,,
35,,1619,,0.1365877240896225,,,
35,,1639,,0.1676219403743744,,,
35,,1655,,,0.13177193701267242,0.03400740027427673,0.004239621106535196
35,,1655,0.14118444919586182,,,,
,0.001,1656,,,,,
36,,1659,,0.13119910657405853,,,
36,,1679,,0.13426770269870758,,,
36,,1699,,0.12812162935733795,,,
36,,1701,,,0.15582063794136047,0.03620466589927673,0.004652595613151789
36,,1701,0.13420386612415314,,,,
,0.001,1702,,,,,
37,,1719,,0.14872463047504425,,,
37,,1739,,0.15033338963985443,,,
37,,1747,,,0.1446123719215393,0.03571341559290886,0.005088804289698601
37,,1747,0.1407165378332138,,,,
,0.001,1748,,,,,
38,,1759,,0.1220332682132721,,,
38,,1779,,0.11600245535373688,,,
38,,1793,,,0.1308935135602951,0.03198690712451935,0.0032965103164315224
38,,1793,0.13017301261425018,,,,
,0.001,1794,,,,,
39,,1799,,0.12926839292049408,,,
39,,1819,,0.12231124937534332,,,
39,,1839,,0.11604894697666168,,,
39,,1839,,,0.12617342174053192,0.03072616085410118,0.0034665840212255716
39,,1839,0.12951868772506714,,,,
,0.001,1840,,,,,
40,,1859,,0.13205592334270477,,,
40,,1879,,0.12365777790546417,,,
40,,1885,,,0.14240491390228271,0.032915495336055756,0.003985926508903503
40,,1885,0.127221941947937,,,,
,0.001,1886,,,,,
41,,1899,,0.13481543958187103,,,
41,,1919,,0.1292104721069336,,,
41,,1931,,,0.12470448762178421,0.03330543264746666,0.0044563692063093185
41,,1931,0.13148871064186096,,,,
,0.001,1932,,,,,
42,,1939,,0.1249888688325882,,,
42,,1959,,0.12158533185720444,,,
42,,1977,,,0.11635903269052505,0.02772754244506359,0.0027383570559322834
42,,1977,0.13095389306545258,,,,
,0.001,1978,,,,,
43,,1979,,0.12882302701473236,,,
43,,1999,,0.12639465928077698,,,
43,,2019,,0.11061831563711166,,,
43,,2023,,,0.11231306195259094,0.02631465159356594,0.0023941555991768837
43,,2023,0.12361779808998108,,,,
,0.001,2024,,,,,
44,,2039,,0.12897410988807678,,,
44,,2059,,0.1309632956981659,,,
44,,2069,,,0.12508079409599304,0.03053954243659973,0.003601664677262306
44,,2069,0.12472590059041977,,,,
,0.001,2070,,,,,
45,,2079,,0.12894870340824127,,,
45,,2099,,0.14346089959144592,,,
45,,2115,,,0.13189634680747986,0.03465722128748894,0.003217847552150488
45,,2115,0.12633079290390015,,,,
,0.001,2116,,,,,
46,,2119,,0.12782111763954163,,,
46,,2139,,0.1364608258008957,,,
46,,2159,,0.10962264239788055,,,
46,,2161,,,0.11508268117904663,0.026157135143876076,0.0023898782674223185
46,,2161,0.12751708924770355,,,,
,0.001,2162,,,,,
47,,2179,,0.126858651638031,,,
47,,2199,,0.12059186398983002,,,
47,,2207,,,0.1152367889881134,0.028347427025437355,0.002679843222722411
47,,2207,0.11981800198554993,,,,
,0.001,2208,,,,,
48,,2219,,0.11942121386528015,,,
48,,2239,,0.1174958348274231,,,
48,,2253,,,0.11863978207111359,0.028857175260782242,0.0028521118219941854
48,,2253,0.1230790764093399,,,,
,0.001,2254,,,,,
49,,2259,,0.12405853718519211,,,
49,,2279,,0.1093251034617424,,,
49,,2299,,0.12316440045833588,,,
49,,2299,,,0.12853489816188812,0.028463687747716904,0.0032153548672795296
49,,2299,0.11900573968887329,,,,
,0.0005,2300,,,,,
50,,2319,,0.10838590562343597,,,
50,,2339,,0.10032572597265244,,,
50,,2345,,,0.1127256229519844,0.02663106843829155,0.002782061928883195
50,,2345,0.11464796960353851,,,,
,0.0005,2346,,,,,
51,,2359,,0.10404804348945618,,,
51,,2379,,0.10936858505010605,,,
51,,2391,,,0.11063571274280548,0.026501594111323357,0.0024149667005985975
51,,2391,0.1118883565068245,,,,
,0.0005,2392,,,,,
52,,2399,,0.11408919095993042,,,
52,,2419,,0.10959611088037491,,,
52,,2437,,,0.1078093871474266,0.025249486789107323,0.002208542777225375
52,,2437,0.10966814309358597,,,,
,0.0005,2438,,,,,
53,,2439,,0.11394456773996353,,,
53,,2459,,0.10556106269359589,,,
53,,2479,,0.12154501676559448,,,
53,,2483,,,0.10939124971628189,0.025960618630051613,0.0021824741270393133
53,,2483,0.11489943414926529,,,,
,0.0005,2484,,,,,
54,,2499,,0.10029137134552002,,,
54,,2519,,0.11038459837436676,,,
54,,2529,,,0.10939983278512955,0.026268605142831802,0.002287560608237982
54,,2529,0.11475925147533417,,,,
,0.0005,2530,,,,,
55,,2539,,0.12565971910953522,,,
55,,2559,,0.10989297926425934,,,
55,,2575,,,0.11020711809396744,0.024952640756964684,0.0022930430714040995
55,,2575,0.11069974303245544,,,,
,0.0005,2576,,,,,
56,,2579,,0.12943774461746216,,,
56,,2599,,0.12380105257034302,,,
56,,2619,,0.09940388053655624,,,
56,,2621,,,0.10835184901952744,0.026463335379958153,0.0021194631699472666
56,,2621,0.11410543322563171,,,,
,0.0005,2622,,,,,
57,,2639,,0.10529956221580505,,,
57,,2659,,0.11332367360591888,,,
57,,2667,,,0.10835618525743484,0.025119304656982422,0.00214665406383574
57,,2667,0.10832346230745316,,,,
,0.0005,2668,,,,,
58,,2679,,0.09632111340761185,,,
58,,2699,,0.09782970696687698,,,
58,,2713,,,0.10588439553976059,0.025252845138311386,0.0020863106474280357
58,,2713,0.11323665827512741,,,,
,0.0005,2714,,,,,
59,,2719,,0.09970653802156448,,,
59,,2739,,0.1074380874633789,,,
59,,2759,,0.1259973645210266,,,
59,,2759,,,0.10703826695680618,0.02507026121020317,0.0021741287782788277
59,,2759,0.11429350823163986,,,,
,0.0005,2760,,,,,
60,,2779,,0.09200423210859299,,,
60,,2799,,0.10817486047744751,,,
60,,2805,,,0.10507618635892868,0.023874705657362938,0.0021587531082332134
60,,2805,0.11034359037876129,,,,
,0.0005,2806,,,,,
61,,2819,,0.1151232123374939,,,
61,,2839,,0.11112367361783981,,,
61,,2851,,,0.10573427379131317,0.023360226303339005,0.001991285476833582
61,,2851,0.10978043079376221,,,,
,0.0005,2852,,,,,
62,,2859,,0.10176912695169449,,,
62,,2879,,0.1034320518374443,,,
62,,2897,,,0.10288779437541962,0.024163521826267242,0.0022214213386178017
62,,2897,0.10741060227155685,,,,
,0.0005,2898,,,,,
63,,2899,,0.0961652621626854,,,
63,,2919,,0.10130460560321808,,,
63,,2939,,0.10195416212081909,,,
63,,2943,,,0.10213875025510788,0.02395579405128956,0.0022040572948753834
63,,2943,0.10789978504180908,,,,
,0.0005,2944,,,,,
64,,2959,,0.09224551916122437,,,
64,,2979,,0.11350886523723602,,,
64,,2989,,,0.12710967659950256,0.02847496047616005,0.0027368541341274977
64,,2989,0.10455191880464554,,,,
,0.0005,2990,,,,,
65,,2999,,0.128758043050766,,,
65,,3019,,0.10717134177684784,,,
65,,3035,,,0.09981764107942581,0.02257203496992588,0.0018444372108206153
65,,3035,0.10664069652557373,,,,
,0.0005,3036,,,,,
66,,3039,,0.1261429637670517,,,
66,,3059,,0.09460622072219849,,,
66,,3079,,0.10504604876041412,,,
66,,3081,,,0.1031787097454071,0.02277248539030552,0.001891313586384058
66,,3081,0.10857795178890228,,,,
,0.0005,3082,,,,,
67,,3099,,0.09900311380624771,,,
67,,3119,,0.11409018188714981,,,
67,,3127,,,0.10478640347719193,0.02381366863846779,0.002012272598221898
67,,3127,0.1076800525188446,,,,
,0.0005,3128,,,,,
68,,3139,,0.11694186925888062,,,
68,,3159,,0.10593836009502411,,,
68,,3173,,,0.10013598203659058,0.02282531186938286,0.0019052012357860804
68,,3173,0.10906749963760376,,,,
,0.0005,3174,,,,,
69,,3179,,0.11636465042829514,,,
69,,3199,,0.09376959502696991,,,
69,,3219,,0.09898113459348679,,,
69,,3219,,,0.10227390378713608,0.02292180247604847,0.0019007056253030896
69,,3219,0.10453657060861588,,,,
,0.0005,3220,,,,,
70,,3239,,0.10835320502519608,,,
70,,3259,,0.09455445408821106,,,
70,,3265,,,0.10725381970405579,0.023339729756116867,0.0019283804576843977
70,,3265,0.1037118062376976,,,,
,0.0005,3266,,,,,
71,,3279,,0.10728362202644348,,,
71,,3299,,0.09912487119436264,,,
71,,3311,,,0.10657822340726852,0.025033243000507355,0.002246459713205695
71,,3311,0.10432737320661545,,,,
,0.00025,3312,,,,,
72,,3319,,0.16970393061637878,,,
72,,3339,,0.09617283940315247,,,
72,,3357,,,0.10138468444347382,0.022739971056580544,0.001968216150999069
72,,3357,0.10449452698230743,,,,
,0.00025,3358,,,,,
73,,3359,,0.09504712373018265,,,
73,,3379,,0.09927619248628616,,,
73,,3399,,0.10029596090316772,,,
73,,3403,,,0.09563923627138138,0.021447744220495224,0.0017287665978074074
73,,3403,0.10134878009557724,,,,
,0.00025,3404,,,,,
74,,3419,,0.10542885959148407,,,
74,,3439,,0.12676316499710083,,,
74,,3449,,,0.09946513921022415,0.0218432005494833,0.0017394660972058773
74,,3449,0.09997536987066269,,,,
,0.00025,3450,,,,,
75,,3459,,0.09979601204395294,,,
75,,3479,,0.09926532208919525,,,
75,,3495,,,0.09829448163509369,0.022032417356967926,0.0018334626220166683
75,,3495,0.10018417239189148,,,,
,0.00025,3496,,,,,
76,,3499,,0.10940153896808624,,,
76,,3519,,0.0917910784482956,,,
76,,3539,,0.09237919747829437,,,
76,,3541,,,0.10426978766918182,0.023455429822206497,0.002001906279474497
76,,3541,0.09823695570230484,,,,
,0.00025,3542,,,,,
77,,3559,,0.11121241748332977,,,
77,,3579,,0.11796071380376816,,,
77,,3587,,,0.10183768719434738,0.02298840694129467,0.001934361644089222
77,,3587,0.10312720388174057,,,,
,0.00025,3588,,,,,
78,,3599,,0.11880273371934891,,,
78,,3619,,0.13624142110347748,,,
78,,3633,,,0.1022467091679573,0.022234376519918442,0.0018811519257724285
78,,3633,0.10075248032808304,,,,
,0.00025,3634,,,,,
79,,3639,,0.11698730289936066,,,
79,,3659,,0.09629613161087036,,,
79,,3679,,0.11062008142471313,,,
79,,3679,,,0.10238627344369888,0.02296442724764347,0.0019673435017466545
79,,3679,0.10095636546611786,,,,
,0.000125,3680,,,,,
80,,3699,,0.08754058927297592,,,
80,,3719,,0.10216745734214783,,,
80,,3725,,,0.09392593055963516,0.020767485722899437,0.0016435370780527592
80,,3725,0.096877820789814,,,,
,0.000125,3726,,,,,
81,,3739,,0.1038617342710495,,,
81,,3759,,0.09895206987857819,,,
81,,3771,,,0.09244674444198608,0.020562652498483658,0.0016141993692144752
81,,3771,0.09760356694459915,,,,
,0.000125,3772,,,,,
82,,3779,,0.09255092591047287,,,
82,,3799,,0.09289021790027618,,,
82,,3817,,,0.09320226311683655,0.020678183063864708,0.0016437432495877147
82,,3817,0.09683480858802795,,,,
,0.000125,3818,,,,,
83,,3819,,0.09264078736305237,,,
83,,3839,,0.10104034096002579,,,
83,,3859,,0.09259016066789627,,,
83,,3863,,,0.09316244721412659,0.020866665989160538,0.0016571917803958058
83,,3863,0.09711560606956482,,,,
,0.000125,3864,,,,,
84,,3879,,0.09221060574054718,,,
84,,3899,,0.10530982911586761,,,
84,,3909,,,0.0958545133471489,0.021516574546694756,0.0017812607111409307
84,,3909,0.09761792421340942,,,,
,0.000125,3910,,,,,
85,,3919,,0.09658865630626678,,,
85,,3939,,0.10206380486488342,,,
85,,3955,,,0.09422428160905838,0.021355926990509033,0.001760781859047711
85,,3955,0.09683442115783691,,,,
,0.000125,3956,,,,,
86,,3959,,0.09027333557605743,,,
86,,3979,,0.08888175338506699,,,
86,,3999,,0.09739245474338531,,,
86,,4001,,,0.09914550930261612,0.022285442799329758,0.0017387609696015716
86,,4001,0.09602698683738708,,,,
,0.000125,4002,,,,,
87,,4019,,0.08704742044210434,,,
87,,4039,,0.11578045785427094,,,
87,,4047,,,0.0938933938741684,0.021172774955630302,0.0016474915901198983
87,,4047,0.09492442011833191,,,,
,6.25e-05,4048,,,,,
88,,4059,,0.0906723290681839,,,
88,,4079,,0.09555676579475403,,,
88,,4093,,,0.09233846515417099,0.020428452640771866,0.0015908734640106559
88,,4093,0.09568465501070023,,,,
,6.25e-05,4094,,,,,
89,,4099,,0.09450165927410126,,,
89,,4119,,0.08935210108757019,,,
89,,4139,,0.09782204031944275,,,
89,,4139,,,0.09123190492391586,0.020258046686649323,0.0015728739090263844
89,,4139,0.09386903047561646,,,,
,6.25e-05,4140,,,,,
90,,4159,,0.0889279693365097,,,
90,,4179,,0.09285137057304382,,,
90,,4185,,,0.09576275199651718,0.020881883800029755,0.001678815926425159
90,,4185,0.09390824288129807,,,,
,6.25e-05,4186,,,,,
91,,4199,,0.08613099157810211,,,
91,,4219,,0.08633360266685486,,,
91,,4231,,,0.09234784543514252,0.020388877019286156,0.0015901689184829593
91,,4231,0.09345690906047821,,,,
,6.25e-05,4232,,,,,
92,,4239,,0.09532306343317032,,,
92,,4259,,0.0964316725730896,,,
92,,4277,,,0.09069986641407013,0.020259708166122437,0.0015715166227892041
92,,4277,0.09416574984788895,,,,
,6.25e-05,4278,,,,,
93,,4279,,0.08783024549484253,,,
93,,4299,,0.10242820531129837,,,
93,,4319,,0.10660148411989212,,,
93,,4323,,,0.09356425702571869,0.02078258991241455,0.0015986048383638263
93,,4323,0.09395109862089157,,,,
,6.25e-05,4324,,,,,
94,,4339,,0.08674255758523941,,,
94,,4359,,0.09098751097917557,,,
94,,4369,,,0.09447462111711502,0.02018865756690502,0.0015755553031340241
94,,4369,0.09221117943525314,,,,
,6.25e-05,4370,,,,,
95,,4379,,0.08910250663757324,,,
95,,4399,,0.09245982021093369,,,
95,,4415,,,0.09332333505153656,0.02088090218603611,0.0016801970778033137
95,,4415,0.09683898091316223,,,,
,6.25e-05,4416,,,,,
96,,4419,,0.08718177676200867,,,
96,,4439,,0.08393555134534836,,,
96,,4459,,0.0846758708357811,,,
96,,4461,,,0.09297806024551392,0.020986346527934074,0.0016341713489964604
96,,4461,0.09353740513324738,,,,
,6.25e-05,4462,,,,,
97,,4479,,0.10377700626850128,,,
97,,4499,,0.09082994610071182,,,
97,,4507,,,0.0941070020198822,0.020838338881731033,0.0016244205180555582
97,,4507,0.09417277574539185,,,,
,6.25e-05,4508,,,,,
98,,4519,,0.08772974461317062,,,
98,,4539,,0.0903966948390007,,,
98,,4553,,,0.0930120125412941,0.02022465690970421,0.001574700465425849
98,,4553,0.09302334487438202,,,,
,3.125e-05,4554,,,,,
99,,4559,,0.08985242247581482,,,
99,,4579,,0.09319862723350525,,,
99,,4599,,0.10599106550216675,,,
99,,4599,,,0.09224926680326462,0.02031414397060871,0.001574228866957128
99,,4599,0.09303509443998337,,,,
