epoch,lr-AdamW,step,train/loss_epoch,train/loss_step,val/loss,val/mae
,0.001,0,,,,
0,,19,,0.07318819314241409,,
0,,39,,0.04008413478732109,,
0,,45,,,0.04582779482007027,0.11118116229772568
0,,45,0.08495038002729416,,,
,0.001,46,,,,
1,,59,,0.06277906149625778,,
1,,79,,0.05402904003858566,,
1,,91,,,0.04503559321165085,0.11048619449138641
1,,91,0.049493055790662766,,,
,0.001,92,,,,
2,,99,,0.03939858451485634,,
2,,119,,0.04446578398346901,,
2,,137,,,0.04479248821735382,0.10840445756912231
2,,137,0.049214497208595276,,,
,0.001,138,,,,
3,,139,,0.044070225208997726,,
3,,159,,0.0460829958319664,,
3,,179,,0.048720601946115494,,
3,,183,,,0.04470241442322731,0.10826320946216583
3,,183,0.04906522110104561,,,
,0.001,184,,,,
4,,199,,0.03924636170268059,,
4,,219,,0.054455582052469254,,
4,,229,,,0.04462409391999245,0.10805606842041016
4,,229,0.049006395041942596,,,
,0.001,230,,,,
5,,239,,0.0452880859375,,
5,,259,,0.040902454406023026,,
5,,275,,,0.035908043384552,0.0885707214474678
5,,275,0.04546006768941879,,,
,0.001,276,,,,
6,,279,,0.036667779088020325,,
6,,299,,0.03288128599524498,,
6,,319,,0.03881872072815895,,
6,,321,,,0.032847341150045395,0.08830472826957703
6,,321,0.03830637037754059,,,
,0.001,322,,,,
7,,339,,0.0288893673568964,,
7,,359,,0.027239305898547173,,
7,,367,,,0.03209496662020683,0.08812270313501358
7,,367,0.034097444266080856,,,
,0.001,368,,,,
8,,379,,0.03413353115320206,,
8,,399,,0.037047289311885834,,
8,,413,,,0.03132392093539238,0.08675190806388855
8,,413,0.03385607898235321,,,
,0.001,414,,,,
9,,419,,0.03580436110496521,,
9,,439,,0.028000298887491226,,
9,,459,,0.02972734160721302,,
9,,459,,,0.02916589379310608,0.08216852694749832
9,,459,0.03528188169002533,,,
,0.001,460,,,,
10,,479,,0.029788633808493614,,
10,,499,,0.030424999073147774,,
10,,505,,,0.029075641185045242,0.08075670152902603
10,,505,0.031733620911836624,,,
,0.001,506,,,,
11,,519,,0.02828332781791687,,
11,,539,,0.031151076778769493,,
11,,551,,,0.027994003146886826,0.0805845633149147
11,,551,0.031645502895116806,,,
,0.001,552,,,,
12,,559,,0.02486014924943447,,
12,,579,,0.03166911378502846,,
12,,597,,,0.02701074816286564,0.07919610291719437
12,,597,0.0292605422437191,,,
,0.001,598,,,,
13,,599,,0.028895122930407524,,
13,,619,,0.025764772668480873,,
13,,639,,0.028962362557649612,,
13,,643,,,0.027106206864118576,0.0798732116818428
13,,643,0.02929176762700081,,,
,0.001,644,,,,
14,,659,,0.027067065238952637,,
14,,679,,0.025740033015608788,,
14,,689,,,0.02576604299247265,0.07865078747272491
14,,689,0.029849596321582794,,,
,0.001,690,,,,
15,,699,,0.02869708091020584,,
15,,719,,0.024650877341628075,,
15,,735,,,0.024869805201888084,0.07471529394388199
15,,735,0.02880721166729927,,,
,0.001,736,,,,
16,,739,,0.024775421246886253,,
16,,759,,0.0273550096899271,,
16,,779,,0.02495099976658821,,
16,,781,,,0.02497546561062336,0.07613778859376907
16,,781,0.02678326889872551,,,
,0.001,782,,,,
17,,799,,0.022630542516708374,,
17,,819,,0.022515779361128807,,
17,,827,,,0.025797370821237564,0.08093947172164917
17,,827,0.02665967121720314,,,
,0.001,828,,,,
18,,839,,0.02636568620800972,,
18,,859,,0.024928836151957512,,
18,,873,,,0.02306508645415306,0.07360254228115082
18,,873,0.027266787365078926,,,
,0.001,874,,,,
19,,879,,0.07786675542593002,,
19,,899,,0.02142457477748394,,
19,,919,,0.01998409442603588,,
19,,919,,,0.02199651300907135,0.07020433992147446
19,,919,0.024557383731007576,,,
,0.001,920,,,,
20,,939,,0.022749507799744606,,
20,,959,,0.02052488550543785,,
20,,965,,,0.022114207968115807,0.07166072726249695
20,,965,0.024753285571932793,,,
,0.001,966,,,,
21,,979,,0.01865198276937008,,
21,,999,,0.020608797669410706,,
21,,1011,,,0.02098049595952034,0.07018405199050903
21,,1011,0.02466907538473606,,,
,0.001,1012,,,,
22,,1019,,0.020425433292984962,,
22,,1039,,0.01992323249578476,,
22,,1057,,,0.020195499062538147,0.06927988678216934
22,,1057,0.022890077903866768,,,
,0.001,1058,,,,
23,,1059,,0.02230359986424446,,
23,,1079,,0.020763853564858437,,
23,,1099,,0.038912445306777954,,
23,,1103,,,0.01917247287929058,0.0673203319311142
23,,1103,0.020135894417762756,,,
,0.001,1104,,,,
24,,1119,,0.01942090317606926,,
24,,1139,,0.019554875791072845,,
24,,1149,,,0.01813162863254547,0.06624017655849457
24,,1149,0.019318992272019386,,,
,0.001,1150,,,,
25,,1159,,0.020221585407853127,,
25,,1179,,0.016944115981459618,,
25,,1195,,,0.01734710857272148,0.06535492092370987
25,,1195,0.018511882051825523,,,
,0.001,1196,,,,
26,,1199,,0.017044145613908768,,
26,,1219,,0.02131238393485546,,
26,,1239,,0.018267523497343063,,
26,,1241,,,0.018283037468791008,0.06841138005256653
26,,1241,0.019272202625870705,,,
,0.001,1242,,,,
27,,1259,,0.01747325249016285,,
27,,1279,,0.016709282994270325,,
27,,1287,,,0.01665145717561245,0.06491310894489288
27,,1287,0.02051755227148533,,,
,0.001,1288,,,,
28,,1299,,0.016113897785544395,,
28,,1319,,0.01554433535784483,,
28,,1333,,,0.01605873368680477,0.06376729905605316
28,,1333,0.018877724185585976,,,
,0.001,1334,,,,
29,,1339,,0.01708013191819191,,
29,,1359,,0.01380380243062973,,
29,,1379,,0.01474261935800314,,
29,,1379,,,0.015434268862009048,0.06397583335638046
29,,1379,0.016991479322314262,,,
,0.001,1380,,,,
30,,1399,,0.01712862402200699,,
30,,1419,,0.015323501080274582,,
30,,1425,,,0.015087598003447056,0.06267202645540237
30,,1425,0.015280059538781643,,,
,0.001,1426,,,,
31,,1439,,0.014998015947639942,,
31,,1459,,0.019272204488515854,,
31,,1471,,,0.01560444850474596,0.06399057805538177
31,,1471,0.016003167256712914,,,
,0.001,1472,,,,
32,,1479,,0.01583160273730755,,
32,,1499,,0.015575231984257698,,
32,,1517,,,0.015013756230473518,0.06245087459683418
32,,1517,0.017854100093245506,,,
,0.001,1518,,,,
33,,1519,,0.01880970038473606,,
33,,1539,,0.02235822007060051,,
33,,1559,,0.014247320592403412,,
33,,1563,,,0.014967664144933224,0.06225254386663437
33,,1563,0.017607053741812706,,,
,0.001,1564,,,,
34,,1579,,0.014468386769294739,,
34,,1599,,0.013597408309578896,,
34,,1609,,,0.014093625359237194,0.05973437801003456
34,,1609,0.014942014589905739,,,
,0.001,1610,,,,
35,,1619,,0.012787713669240475,,
35,,1639,,0.011110378429293633,,
35,,1655,,,0.01345121767371893,0.05874677374958992
35,,1655,0.013413124717772007,,,
,0.001,1656,,,,
36,,1659,,0.012062701396644115,,
36,,1679,,0.012459532357752323,,
36,,1699,,0.014644353650510311,,
36,,1701,,,0.013266905210912228,0.05860019847750664
36,,1701,0.013836752623319626,,,
,0.001,1702,,,,
37,,1719,,0.010868689976632595,,
37,,1739,,0.011987748555839062,,
37,,1747,,,0.014585965313017368,0.06417406350374222
37,,1747,0.01411004550755024,,,
,0.001,1748,,,,
38,,1759,,0.012928205542266369,,
38,,1779,,0.011533482931554317,,
38,,1793,,,0.01355146337300539,0.06189524009823799
38,,1793,0.01463013980537653,,,
,0.001,1794,,,,
39,,1799,,0.012094000354409218,,
39,,1819,,0.01178930327296257,,
39,,1839,,0.011684692464768887,,
39,,1839,,,0.011945930309593678,0.05576334521174431
39,,1839,0.012675954028964043,,,
,0.001,1840,,,,
40,,1859,,0.013382279314100742,,
40,,1879,,0.012921793386340141,,
40,,1885,,,0.011969830840826035,0.05529400706291199
40,,1885,0.01282547414302826,,,
,0.001,1886,,,,
41,,1899,,0.010527488775551319,,
41,,1919,,0.011030261404812336,,
41,,1931,,,0.012467602267861366,0.056709811091423035
41,,1931,0.011566721834242344,,,
,0.001,1932,,,,
42,,1939,,0.01381785050034523,,
42,,1959,,0.011670884676277637,,
42,,1977,,,0.01262062881141901,0.056417837738990784
42,,1977,0.012209618464112282,,,
,0.001,1978,,,,
43,,1979,,0.014932720921933651,,
43,,1999,,0.013113572262227535,,
43,,2019,,0.0114478450268507,,
43,,2023,,,0.011191561818122864,0.05377136915922165
43,,2023,0.012789220549166203,,,
,0.001,2024,,,,
44,,2039,,0.01019358355551958,,
44,,2059,,0.009543144144117832,,
44,,2069,,,0.011483526788651943,0.05546808987855911
44,,2069,0.012038327753543854,,,
,0.001,2070,,,,
45,,2079,,0.011277586221694946,,
45,,2099,,0.013331469148397446,,
45,,2115,,,0.010632941499352455,0.052206821739673615
45,,2115,0.011067347601056099,,,
,0.001,2116,,,,
46,,2119,,0.009977995418012142,,
46,,2139,,0.010948717594146729,,
46,,2159,,0.010345363058149815,,
46,,2161,,,0.01053689606487751,0.0523105189204216
46,,2161,0.010851703584194183,,,
,0.001,2162,,,,
47,,2179,,0.010081402026116848,,
47,,2199,,0.011592667549848557,,
47,,2207,,,0.01059570163488388,0.05179829150438309
47,,2207,0.010104293935000896,,,
,0.001,2208,,,,
48,,2219,,0.011155259795486927,,
48,,2239,,0.01265624724328518,,
48,,2253,,,0.010382945649325848,0.052072107791900635
48,,2253,0.010900061577558517,,,
,0.001,2254,,,,
49,,2259,,0.009261674247682095,,
49,,2279,,0.009684030897915363,,
49,,2299,,0.012662719003856182,,
49,,2299,,,0.012054930441081524,0.05579950660467148
49,,2299,0.010015986859798431,,,
,0.001,2300,,,,
50,,2319,,0.009118528105318546,,
50,,2339,,0.010382398962974548,,
50,,2345,,,0.010187446139752865,0.05151558294892311
50,,2345,0.012662479653954506,,,
,0.001,2346,,,,
51,,2359,,0.009439608082175255,,
51,,2379,,0.01128153782337904,,
51,,2391,,,0.009581065736711025,0.049992650747299194
51,,2391,0.009468265809118748,,,
,0.001,2392,,,,
52,,2399,,0.007582088932394981,,
52,,2419,,0.010173183865845203,,
52,,2437,,,0.009505420923233032,0.049694713205099106
52,,2437,0.009083950892090797,,,
,0.001,2438,,,,
53,,2439,,0.008670475333929062,,
53,,2459,,0.0082608163356781,,
53,,2479,,0.008085007779300213,,
53,,2483,,,0.00967221800237894,0.049899887293577194
53,,2483,0.009175301529467106,,,
,0.001,2484,,,,
54,,2499,,0.00997842662036419,,
54,,2519,,0.009832151234149933,,
54,,2529,,,0.009489012882113457,0.050269294530153275
54,,2529,0.010128815658390522,,,
,0.001,2530,,,,
55,,2539,,0.009606290608644485,,
55,,2559,,0.008040612563490868,,
55,,2575,,,0.008943591266870499,0.047948651015758514
55,,2575,0.010230925865471363,,,
,0.001,2576,,,,
56,,2579,,0.009701071307063103,,
56,,2599,,0.00830894149839878,,
56,,2619,,0.01041242852807045,,
56,,2621,,,0.008841044269502163,0.04816059023141861
56,,2621,0.008823192678391933,,,
,0.001,2622,,,,
57,,2639,,0.00904233567416668,,
57,,2659,,0.008695164695382118,,
57,,2667,,,0.008675044402480125,0.04800240695476532
57,,2667,0.008868723176419735,,,
,0.001,2668,,,,
58,,2679,,0.009019955061376095,,
58,,2699,,0.00912807323038578,,
58,,2713,,,0.00900700967758894,0.04838919639587402
58,,2713,0.009071826934814453,,,
,0.001,2714,,,,
59,,2719,,0.009565566666424274,,
59,,2739,,0.009932145476341248,,
59,,2759,,0.007684071082621813,,
59,,2759,,,0.00859740562736988,0.047707293182611465
59,,2759,0.009293902665376663,,,
,0.001,2760,,,,
60,,2779,,0.00892647448927164,,
60,,2799,,0.00869467481970787,,
60,,2805,,,0.008703744038939476,0.047808706760406494
60,,2805,0.008770041167736053,,,
,0.001,2806,,,,
61,,2819,,0.007553956471383572,,
61,,2839,,0.009222296066582203,,
61,,2851,,,0.008314698003232479,0.0470491424202919
61,,2851,0.008903585374355316,,,
,0.001,2852,,,,
62,,2859,,0.008497602306306362,,
62,,2879,,0.0073336269706487656,,
62,,2897,,,0.008514376357197762,0.04816633090376854
62,,2897,0.007932254113256931,,,
,0.001,2898,,,,
63,,2899,,0.009218317456543446,,
63,,2919,,0.00815932359546423,,
63,,2939,,0.00904060062021017,,
63,,2943,,,0.008140556514263153,0.046446193009614944
63,,2943,0.008772383444011211,,,
,0.001,2944,,,,
64,,2959,,0.008446117863059044,,
64,,2979,,0.00859488919377327,,
64,,2989,,,0.008075418882071972,0.046388931572437286
64,,2989,0.008301133289933205,,,
,0.001,2990,,,,
65,,2999,,0.008579151704907417,,
65,,3019,,0.006995553616434336,,
65,,3035,,,0.008707220666110516,0.04910967871546745
65,,3035,0.007975278422236443,,,
,0.001,3036,,,,
66,,3039,,0.007945169694721699,,
66,,3059,,0.007987860590219498,,
66,,3079,,0.0066665844060480595,,
66,,3081,,,0.00841489713639021,0.04884578287601471
66,,3081,0.008035537786781788,,,
,0.001,3082,,,,
67,,3099,,0.0076148053631186485,,
67,,3119,,0.009174392558634281,,
67,,3127,,,0.00840586144477129,0.04813793674111366
67,,3127,0.008237252943217754,,,
,0.001,3128,,,,
68,,3139,,0.007491609081625938,,
68,,3159,,0.013680355623364449,,
68,,3173,,,0.008230365812778473,0.0472908616065979
68,,3173,0.008002926595509052,,,
,0.001,3174,,,,
69,,3179,,0.03258136659860611,,
69,,3199,,0.0075913299806416035,,
69,,3219,,0.007267221342772245,,
69,,3219,,,0.007499876897782087,0.044949136674404144
69,,3219,0.008393773809075356,,,
,0.001,3220,,,,
70,,3239,,0.006843402050435543,,
70,,3259,,0.007492548786103725,,
70,,3265,,,0.007644290570169687,0.045420628041028976
70,,3265,0.007615257054567337,,,
,0.001,3266,,,,
71,,3279,,0.00798635371029377,,
71,,3299,,0.006406837143003941,,
71,,3311,,,0.008174095302820206,0.046870239078998566
71,,3311,0.007286607287824154,,,
,0.001,3312,,,,
72,,3319,,0.006589024793356657,,
72,,3339,,0.015838302671909332,,
72,,3357,,,0.008031780831515789,0.04661893472075462
72,,3357,0.007703955750912428,,,
,0.001,3358,,,,
73,,3359,,0.008447011932730675,,
73,,3379,,0.010670351795852184,,
73,,3399,,0.006316320970654488,,
73,,3403,,,0.0074969748966395855,0.04498431086540222
73,,3403,0.008492857217788696,,,
,0.001,3404,,,,
74,,3419,,0.007681006565690041,,
74,,3439,,0.007183129899203777,,
74,,3449,,,0.007193187717348337,0.04421083629131317
74,,3449,0.007299598306417465,,,
,0.001,3450,,,,
75,,3459,,0.007322749122977257,,
75,,3479,,0.006577682215720415,,
75,,3495,,,0.007068307138979435,0.04374096542596817
75,,3495,0.0071112303994596004,,,
,0.001,3496,,,,
76,,3499,,0.006625760346651077,,
76,,3519,,0.0067113651894032955,,
76,,3539,,0.006741171237081289,,
76,,3541,,,0.007197697181254625,0.04420112445950508
76,,3541,0.007104160264134407,,,
,0.001,3542,,,,
77,,3559,,0.0071289571933448315,,
77,,3579,,0.006611929275095463,,
77,,3587,,,0.007284372579306364,0.04518788680434227
77,,3587,0.0070432936772704124,,,
,0.001,3588,,,,
78,,3599,,0.007492783013731241,,
78,,3619,,0.006146416533738375,,
78,,3633,,,0.007065222132951021,0.04395901784300804
78,,3633,0.006906818598508835,,,
,0.001,3634,,,,
79,,3639,,0.007580506149679422,,
79,,3659,,0.005924292374402285,,
79,,3679,,0.007305140607059002,,
79,,3679,,,0.006969703361392021,0.04400239884853363
79,,3679,0.006740926764905453,,,
,0.001,3680,,,,
80,,3699,,0.0061279768124222755,,
80,,3719,,0.007612662855535746,,
80,,3725,,,0.007718071807175875,0.046452660113573074
80,,3725,0.007032149005681276,,,
,0.001,3726,,,,
81,,3739,,0.00740460492670536,,
81,,3759,,0.006351042073220015,,
81,,3771,,,0.006732839159667492,0.04278414696455002
81,,3771,0.007768442388623953,,,
,0.001,3772,,,,
82,,3779,,0.00562296574935317,,
82,,3799,,0.007632595486938953,,
82,,3817,,,0.007055958267301321,0.04520459845662117
82,,3817,0.0069092996418476105,,,
,0.001,3818,,,,
83,,3819,,0.007171339355409145,,
83,,3839,,0.0068459659814834595,,
83,,3859,,0.006061373744159937,,
83,,3863,,,0.0065938434563577175,0.04270032420754433
83,,3863,0.006853863131254911,,,
,0.001,3864,,,,
84,,3879,,0.006837877444922924,,
84,,3899,,0.006463164463639259,,
84,,3909,,,0.008645624853670597,0.04853321984410286
84,,3909,0.006573345512151718,,,
,0.001,3910,,,,
85,,3919,,0.007304655387997627,,
85,,3939,,0.008153114467859268,,
85,,3955,,,0.0075603327713906765,0.04603149741888046
85,,3955,0.007861742749810219,,,
,0.001,3956,,,,
86,,3959,,0.006648347247391939,,
86,,3979,,0.01028534397482872,,
86,,3999,,0.007320400793105364,,
86,,4001,,,0.007419987116008997,0.045793041586875916
86,,4001,0.008219129405915737,,,
,0.001,4002,,,,
87,,4019,,0.00918395072221756,,
87,,4039,,0.006945697590708733,,
87,,4047,,,0.007575411815196276,0.045635808259248734
87,,4047,0.009252793155610561,,,
,0.001,4048,,,,
88,,4059,,0.006646046880632639,,
88,,4079,,0.007484543602913618,,
88,,4093,,,0.007360185030847788,0.045234836637973785
88,,4093,0.0073431613855063915,,,
,0.001,4094,,,,
89,,4099,,0.0067895459942519665,,
89,,4119,,0.007321638986468315,,
89,,4139,,0.0058799018152058125,,
89,,4139,,,0.006896707229316235,0.04380255192518234
89,,4139,0.006811389233916998,,,
,0.0005,4140,,,,
90,,4159,,0.006266215816140175,,
90,,4179,,0.00637179147452116,,
90,,4185,,,0.006405569147318602,0.042749203741550446
90,,4185,0.006278784945607185,,,
,0.0005,4186,,,,
91,,4199,,0.005391361657530069,,
91,,4219,,0.004981738980859518,,
91,,4231,,,0.006161250174045563,0.04140205681324005
91,,4231,0.0060173687525093555,,,
,0.0005,4232,,,,
92,,4239,,0.0063804034143686295,,
92,,4259,,0.005767203401774168,,
92,,4277,,,0.006076795980334282,0.04108969122171402
92,,4277,0.005879792384803295,,,
,0.0005,4278,,,,
93,,4279,,0.006378822028636932,,
93,,4299,,0.006582922302186489,,
93,,4319,,0.0053580631501972675,,
93,,4323,,,0.006036900449544191,0.04105222597718239
93,,4323,0.005818759091198444,,,
,0.0005,4324,,,,
94,,4339,,0.0055008637718856335,,
94,,4359,,0.0058189695701003075,,
94,,4369,,,0.005997059401124716,0.040747832506895065
94,,4369,0.005767053924500942,,,
,0.0005,4370,,,,
95,,4379,,0.006301024463027716,,
95,,4399,,0.005592612084001303,,
95,,4415,,,0.005959214176982641,0.04070126637816429
95,,4415,0.005731831304728985,,,
,0.0005,4416,,,,
96,,4419,,0.005951672326773405,,
96,,4439,,0.006152621936053038,,
96,,4459,,0.006058155559003353,,
96,,4461,,,0.005906968843191862,0.040622126311063766
96,,4461,0.005697720218449831,,,
,0.0005,4462,,,,
97,,4479,,0.0067738876678049564,,
97,,4499,,0.004776665475219488,,
97,,4507,,,0.005859247408807278,0.04039767012000084
97,,4507,0.005646202247589827,,,
,0.0005,4508,,,,
98,,4519,,0.00632553081959486,,
98,,4539,,0.003993313759565353,,
98,,4553,,,0.005874127149581909,0.04035596176981926
98,,4553,0.005607232917100191,,,
,0.0005,4554,,,,
99,,4559,,0.006991956848651171,,
99,,4579,,0.004472733475267887,,
99,,4599,,0.005960306618362665,,
99,,4599,,,0.005818319972604513,0.04020891338586807
99,,4599,0.0055990503169596195,,,
