epoch,lr-AdamW,step,train/loss_epoch,train/loss_step,val/loss,val/mae,val/mse
14,,689,,,0.05343306437134743,0.05343306437134743,0.025663213804364204
14,,689,0.056174952536821365,,,,
,0.001,690,,,,,
15,,699,,0.04928587004542351,,,
15,,719,,0.05133451893925667,,,
15,,735,,,0.05387725681066513,0.05387725681066513,0.024525893852114677
15,,735,0.05360453575849533,,,,
,0.001,736,,,,,
16,,739,,0.05223841965198517,,,
16,,759,,0.05141305923461914,,,
16,,779,,0.04964316263794899,,,
16,,781,,,0.04782664403319359,0.04782664403319359,0.022863954305648804
16,,781,0.052547186613082886,,,,
,0.001,782,,,,,
17,,799,,0.05097826197743416,,,
17,,819,,0.05092015117406845,,,
17,,827,,,0.047477420419454575,0.047477420419454575,0.02113579586148262
17,,827,0.052388135343790054,,,,
,0.001,828,,,,,
18,,839,,0.04489797353744507,,,
18,,859,,0.04880340397357941,,,
18,,873,,,0.04529176652431488,0.04529176652431488,0.019722942262887955
18,,873,0.049503691494464874,,,,
,0.001,874,,,,,
19,,879,,0.04802381619811058,,,
19,,899,,0.04659406468272209,,,
19,,919,,0.05390237271785736,,,
19,,919,,,0.050279296934604645,0.050279296934604645,0.01876186393201351
19,,919,0.04835996404290199,,,,
,0.001,920,,,,,
20,,939,,0.039759356528520584,,,
20,,959,,0.04931936040520668,,,
20,,965,,,0.044792577624320984,0.044792577624320984,0.017377734184265137
20,,965,0.047307468950748444,,,,
,0.001,966,,,,,
21,,979,,0.04734031856060028,,,
21,,999,,0.051899850368499756,,,
21,,1011,,,0.04228246212005615,0.04228246212005615,0.01582137495279312
21,,1011,0.048170056194067,,,,
,0.001,1012,,,,,
22,,1019,,0.04765716567635536,,,
22,,1039,,0.04418996348977089,,,
22,,1057,,,0.043005526065826416,0.043005526065826416,0.013823848217725754
22,,1057,0.04482698068022728,,,,
,0.001,1058,,,,,
23,,1059,,0.043068476021289825,,,
23,,1079,,0.04196174815297127,,,
23,,1099,,0.04243054613471031,,,
23,,1103,,,0.04113329201936722,0.04113329201936722,0.008830172009766102
23,,1103,0.04286953806877136,,,,
,0.001,1104,,,,,
24,,1119,,0.039569608867168427,,,
24,,1139,,0.03911055251955986,,,
24,,1149,,,0.035594161599874496,0.035594161599874496,0.00727583933621645
24,,1149,0.040691401809453964,,,,
,0.001,1150,,,,,
25,,1159,,0.0436827652156353,,,
25,,1179,,0.041782256215810776,,,
25,,1195,,,0.03548179194331169,0.03548179194331169,0.006639464758336544
25,,1195,0.03834201768040657,,,,
,0.001,1196,,,,,
26,,1199,,0.035194896161556244,,,
26,,1219,,0.035218629986047745,,,
26,,1239,,0.032916147261857986,,,
26,,1241,,,0.034924816340208054,0.034924816340208054,0.0064229946583509445
26,,1241,0.03825317695736885,,,,
,0.001,1242,,,,,
27,,1259,,0.035609472543001175,,,
27,,1279,,0.035371728241443634,,,
27,,1287,,,0.0333104133605957,0.0333104133605957,0.00601109117269516
27,,1287,0.03636739030480385,,,,
,0.001,1288,,,,,
28,,1299,,0.03370324894785881,,,
28,,1319,,0.03455587849020958,,,
28,,1333,,,0.03193237632513046,0.03193237632513046,0.005737589206546545
28,,1333,0.03486409783363342,,,,
,0.001,1334,,,,,
29,,1339,,0.03171725198626518,,,
29,,1359,,0.03267085924744606,,,
29,,1379,,0.029784798622131348,,,
29,,1379,,,0.03225443884730339,0.03225443884730339,0.004907878115773201
29,,1379,0.03351021558046341,,,,
,0.001,1380,,,,,
30,,1399,,0.029133452102541924,,,
30,,1419,,0.029007447883486748,,,
30,,1425,,,0.03066948987543583,0.03066948987543583,0.00469292001798749
30,,1425,0.03190669044852257,,,,
,0.001,1426,,,,,
31,,1439,,0.030744578689336777,,,
31,,1459,,0.03750208765268326,,,
31,,1471,,,0.03283869847655296,0.03283869847655296,0.006254211068153381
31,,1471,0.03342485800385475,,,,
,0.001,1472,,,,,
32,,1479,,0.03151489794254303,,,
32,,1499,,0.03273407369852066,,,
32,,1517,,,0.02739952877163887,0.02739952877163887,0.004144622012972832
32,,1517,0.0308351069688797,,,,
,0.001,1518,,,,,
33,,1519,,0.030681347474455833,,,
33,,1539,,0.02871975302696228,,,
33,,1559,,0.0312550887465477,,,
33,,1563,,,0.02925228886306286,0.02925228886306286,0.00477751437574625
33,,1563,0.030185766518115997,,,,
,0.001,1564,,,,,
34,,1579,,0.03034932166337967,,,
34,,1599,,0.04036727547645569,,,
34,,1609,,,0.028619522228837013,0.028619522228837013,0.004737463314086199
34,,1609,0.030865466222167015,,,,
,0.001,1610,,,,,
35,,1619,,0.02880062535405159,,,
35,,1639,,0.025649065151810646,,,
35,,1655,,,0.025774680078029633,0.025774680078029633,0.0038183792494237423
35,,1655,0.030596716329455376,,,,
,0.001,1656,,,,,
36,,1659,,0.033082883805036545,,,
36,,1679,,0.02639920637011528,,,
36,,1699,,0.02898646518588066,,,
36,,1701,,,0.027842363342642784,0.027842363342642784,0.004171259235590696
36,,1701,0.02920513041317463,,,,
,0.001,1702,,,,,
37,,1719,,0.03042162023484707,,,
37,,1739,,0.029838992282748222,,,
37,,1747,,,0.02782783843576908,0.02782783843576908,0.0038125142455101013
37,,1747,0.02864367514848709,,,,
,0.001,1748,,,,,
38,,1759,,0.027218416333198547,,,
38,,1779,,0.023671047762036324,,,
38,,1793,,,0.030036645010113716,0.030036645010113716,0.0043688504956662655
38,,1793,0.029861049726605415,,,,
,0.001,1794,,,,,
39,,1799,,0.031175274401903152,,,
39,,1819,,0.02820352464914322,,,
39,,1839,,0.023150956258177757,,,
39,,1839,,,0.026487169787287712,0.026487169787287712,0.003673110157251358
39,,1839,0.028376804664731026,,,,
,0.001,1840,,,,,
40,,1859,,0.027233971282839775,,,
40,,1879,,0.027018364518880844,,,
40,,1885,,,0.025135384872555733,0.025135384872555733,0.00328741199336946
40,,1885,0.026641303673386574,,,,
,0.001,1886,,,,,
41,,1899,,0.027721190825104713,,,
41,,1919,,0.03103008307516575,,,
41,,1931,,,0.027812354266643524,0.027812354266643524,0.004174515139311552
41,,1931,0.028436340391635895,,,,
,0.001,1932,,,,,
42,,1939,,0.024754194542765617,,,
42,,1959,,0.02749781124293804,,,
42,,1977,,,0.027290306985378265,0.027290306985378265,0.0036397825460880995
42,,1977,0.027919230982661247,,,,
,0.001,1978,,,,,
43,,1979,,0.03019951656460762,,,
43,,1999,,0.024461040273308754,,,
43,,2019,,0.02428949810564518,,,
43,,2023,,,0.025340093299746513,0.025340093299746513,0.0032560578547418118
43,,2023,0.026640765368938446,,,,
,0.001,2024,,,,,
44,,2039,,0.025487875565886497,,,
44,,2059,,0.026328587904572487,,,
44,,2069,,,0.02363029681146145,0.02363029681146145,0.0032091583125293255
44,,2069,0.025847457349300385,,,,
,0.001,2070,,,,,
45,,2079,,0.025691092014312744,,,
45,,2099,,0.02935878559947014,,,
45,,2115,,,0.02475699409842491,0.02475699409842491,0.003107295837253332
45,,2115,0.027633337303996086,,,,
,0.001,2116,,,,,
46,,2119,,0.029714221134781837,,,
46,,2139,,0.026524852961301804,,,
46,,2159,,0.023302096873521805,,,
46,,2161,,,0.024134475737810135,0.024134475737810135,0.002996488008648157
46,,2161,0.026480862870812416,,,,
,0.001,2162,,,,,
47,,2179,,0.026529546827077866,,,
47,,2199,,0.025670958682894707,,,
47,,2207,,,0.028899766504764557,0.028899766504764557,0.003730960190296173
47,,2207,0.026124389842152596,,,,
,0.001,2208,,,,,
48,,2219,,0.023029031231999397,,,
48,,2239,,0.02356131747364998,,,
48,,2253,,,0.02362842671573162,0.02362842671573162,0.0029825575184077024
48,,2253,0.02524344064295292,,,,
,0.001,2254,,,,,
49,,2259,,0.02331743948161602,,,
49,,2279,,0.027418596670031548,,,
49,,2299,,0.026422178372740746,,,
49,,2299,,,0.02370586432516575,0.02370586432516575,0.002833206905052066
49,,2299,0.024658439680933952,,,,
